,num_tokens,num_types,avg_word_length,char_count,ttr,cttr,herdan_c,simpson_div,yules_k,num_content_words,lexical_density,avg_polysemy,num_long_words,long_word_ratio,hapax_legomena,hapax_ratio,num_stopwords,stopword_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,entropy,top_word_freq,unique_bigram_approx
12,31,30,5.806451612903226,180,0.967741935483871,3.810003810005715,0.9904513846818753,0.9656607700312175,20.81165452653486,26,0.8387096774193549,4.16,12,0.3870967741935484,29,0.9354838709677419,5,0.16129032258064516,0.6774193548387096,0.03225806451612903,0.12903225806451613,0.03225806451612903,4.889680181354619,2,30
13,46,38,5.282608695652174,243,0.8260869565217391,3.9617738670844207,0.950098424747246,0.9669187145557656,113.42155009451795,30,0.6521739130434783,8.206896551724139,15,0.32608695652173914,33,0.717391304347826,16,0.34782608695652173,0.30434782608695654,0.15217391304347827,0.1956521739130435,0.021739130434782608,5.115847010357805,4,45
14,69,50,5.159420289855072,356,0.7246376811594203,4.256282653793743,0.9239311767856085,0.9682839739550514,172.23272421760134,43,0.6231884057971014,10.026315789473685,24,0.34782608695652173,41,0.5942028985507246,26,0.37681159420289856,0.36231884057971014,0.21739130434782608,0.057971014492753624,0.043478260869565216,5.377997326972851,7,68
15,18,18,4.944444444444445,89,1.0,3.0,1.0,0.9444444444444444,0.0,13,0.7222222222222222,5.076923076923077,3,0.16666666666666666,18,1.0,5,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.0,0.0,4.169925001442312,1,17
16,40,27,4.65,186,0.675,3.018691769624716,0.8934520379430465,0.94625,287.5,24,0.6,7.619047619047619,9,0.225,21,0.525,16,0.4,0.375,0.075,0.175,0.0,4.503055907333275,4,39
17,14,13,5.428571428571429,76,0.9285714285714286,2.456769074559977,0.9719187714029215,0.9183673469387755,102.04081632653062,10,0.7142857142857143,5.8,3,0.21428571428571427,12,0.8571428571428571,4,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.0,3.6644977792004623,2,13
18,17,16,4.882352941176471,83,0.9411764705882353,2.743977362280141,0.978602168472904,0.9342560553633218,69.20415224913495,11,0.6470588235294118,10.818181818181818,3,0.17647058823529413,15,0.8823529411764706,6,0.35294117647058826,0.6470588235294118,0.058823529411764705,0.0,0.0,3.969815782426811,2,16
19,19,18,5.2105263157894735,99,0.9473684210526315,2.919985580353726,0.9816375134099121,0.9418282548476454,55.40166204986149,11,0.5789473684210527,4.7272727272727275,6,0.3157894736842105,17,0.8947368421052632,8,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.05263157894736842,4.142664355548846,2,18
20,40,28,5.075,203,0.7,3.1304951684997055,0.9033107618789334,0.9525,225.0,25,0.625,8.476190476190476,9,0.225,21,0.525,15,0.375,0.475,0.05,0.075,0.0,4.615311532225102,4,39
21,18,18,5.222222222222222,94,1.0,3.0,1.0,0.9444444444444444,0.0,13,0.7222222222222222,5.3076923076923075,3,0.16666666666666666,18,1.0,5,0.2777777777777778,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.0,4.169925001442312,1,17
22,14,14,5.357142857142857,75,1.0,2.6457513110645903,1.0,0.9285714285714286,0.0,10,0.7142857142857143,11.3,5,0.35714285714285715,14,1.0,4,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.0,3.8073549220576055,1,13
23,18,17,3.888888888888889,70,0.9444444444444444,2.8333333333333335,0.9802245459658266,0.9382716049382716,61.72839506172839,11,0.6111111111111112,5.909090909090909,1,0.05555555555555555,16,0.8888888888888888,7,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.0,4.058813890331201,2,17
24,17,16,4.705882352941177,80,0.9411764705882353,2.743977362280141,0.978602168472904,0.9342560553633218,69.20415224913495,10,0.5882352941176471,5.1,3,0.17647058823529413,15,0.8823529411764706,7,0.4117647058823529,0.47058823529411764,0.11764705882352941,0.0,0.058823529411764705,3.969815782426811,2,16
25,27,26,4.777777777777778,129,0.9629629629629629,3.5381518506868126,0.9885490910147501,0.9602194787379973,27.434842249657063,18,0.6666666666666666,8.5,5,0.18518518518518517,25,0.9259259259259259,9,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.14814814814814814,0.0,4.6808134280893965,2,26
26,12,12,4.166666666666667,50,1.0,2.4494897427831783,1.0,0.9166666666666666,0.0,8,0.6666666666666666,5.75,1,0.08333333333333333,12,1.0,4,0.3333333333333333,0.5,0.08333333333333333,0.16666666666666666,0.0,3.584962500721156,1,11
27,16,15,5.1875,83,0.9375,2.651650429449553,0.9767226489021297,0.9296875,78.125,10,0.625,8.6,4,0.25,14,0.875,6,0.375,0.5,0.0625,0.125,0.0,3.875,2,15
28,39,30,4.410256410256411,172,0.7692307692307693,3.396831102433787,0.9283854647990804,0.9585798816568047,157.79092702169626,22,0.5641025641025641,12.5,5,0.1282051282051282,23,0.5897435897435898,17,0.4358974358974359,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.02564102564102564,4.772581706041735,4,38
29,25,18,5.16,129,0.72,2.545584412271571,0.8979444735226818,0.9184,416.0,11,0.44,9.857142857142858,9,0.36,14,0.56,14,0.56,0.32,0.16,0.0,0.08,3.9394705707972513,5,24
30,14,14,5.428571428571429,76,1.0,2.6457513110645903,1.0,0.9285714285714286,0.0,11,0.7857142857142857,4.909090909090909,4,0.2857142857142857,14,1.0,3,0.21428571428571427,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.0,3.8073549220576055,1,13
31,27,25,4.703703703703703,127,0.9259259259259259,3.4020690871988584,0.9766490138119513,0.9574759945130316,54.869684499314126,18,0.6666666666666666,5.722222222222222,6,0.2222222222222222,23,0.8518518518518519,9,0.3333333333333333,0.5925925925925926,0.07407407407407407,0.0,0.0,4.606739354015323,2,26
32,12,12,5.166666666666667,62,1.0,2.4494897427831783,1.0,0.9166666666666666,0.0,9,0.75,7.333333333333333,3,0.25,12,1.0,3,0.25,0.5,0.16666666666666666,0.16666666666666666,0.0,3.584962500721156,1,11
33,26,20,3.5384615384615383,92,0.7692307692307693,2.773500981126146,0.9194731459286916,0.9349112426035503,266.2721893491124,17,0.6538461538461539,5.714285714285714,2,0.07692307692307693,16,0.6153846153846154,9,0.34615384615384615,0.5,0.11538461538461539,0.07692307692307693,0.0,4.1619781796795525,4,25
34,16,16,5.8125,93,1.0,2.82842712474619,1.0,0.9375,0.0,13,0.8125,4.769230769230769,3,0.1875,16,1.0,3,0.1875,0.4375,0.125,0.25,0.0,4.0,1,15
35,21,18,4.0476190476190474,85,0.8571428571428571,2.7774602993176543,0.9493678621260133,0.9251700680272109,272.10884353741494,13,0.6190476190476191,11.923076923076923,1,0.047619047619047616,17,0.8095238095238095,8,0.38095238095238093,0.3333333333333333,0.23809523809523808,0.0,0.0,4.011365041826378,4,20
36,14,14,4.928571428571429,69,1.0,2.6457513110645903,1.0,0.9285714285714286,0.0,8,0.5714285714285714,4.125,4,0.2857142857142857,14,1.0,6,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.0,0.0,3.8073549220576055,1,13
37,12,12,3.5833333333333335,43,1.0,2.4494897427831783,1.0,0.9166666666666666,0.0,8,0.6666666666666666,11.625,0,0.0,12,1.0,4,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,3.584962500721156,1,11
38,13,13,5.0,65,1.0,2.5495097567963927,1.0,0.923076923076923,0.0,8,0.6153846153846154,6.625,2,0.15384615384615385,13,1.0,5,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,3.7004397181410926,1,12
39,27,26,6.518518518518518,176,0.9629629629629629,3.5381518506868126,0.9885490910147501,0.9602194787379973,27.434842249657063,19,0.7037037037037037,4.157894736842105,16,0.5925925925925926,25,0.9259259259259259,8,0.2962962962962963,0.2222222222222222,0.25925925925925924,0.18518518518518517,0.07407407407407407,4.680813428089397,2,26
40,21,20,4.523809523809524,95,0.9523809523809523,3.086066999241838,0.983974444213354,0.9478458049886622,45.35147392290249,12,0.5714285714285714,5.0,3,0.14285714285714285,19,0.9047619047619048,9,0.42857142857142855,0.47619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,4.297079327540665,2,20
41,48,30,4.854166666666667,233,0.625,3.061862178478973,0.8785897121019018,0.9479166666666667,312.5,26,0.5416666666666666,10.0,15,0.3125,20,0.4166666666666667,22,0.4583333333333333,0.2916666666666667,0.1875,0.08333333333333333,0.041666666666666664,4.62837610570254,7,47
42,38,30,4.7368421052631575,180,0.7894736842105263,3.4412360080584263,0.9350149336168546,0.9473684210526315,263.1578947368421,22,0.5789473684210527,9.65,9,0.23684210526315788,27,0.7105263157894737,16,0.42105263157894735,0.3684210526315789,0.15789473684210525,0.07894736842105263,0.02631578947368421,4.662015342220155,6,37
43,25,22,4.32,108,0.88,3.111269837220809,0.9602863302391856,0.9472,128.0,13,0.52,14.384615384615385,5,0.2,20,0.8,12,0.48,0.36,0.16,0.04,0.08,4.373660689688184,3,24
44,20,19,4.75,95,0.95,3.00416377715996,0.9828778776927557,0.945,50.0,11,0.55,8.090909090909092,4,0.2,18,0.9,9,0.45,0.25,0.3,0.05,0.05,4.221928094887362,2,19
45,31,21,5.709677419354839,177,0.6774193548387096,2.6670026670040006,0.8865852597665357,0.9386056191467221,291.36316337148804,19,0.6129032258064516,6.833333333333333,15,0.4838709677419355,14,0.45161290322580644,12,0.3870967741935484,0.25806451612903225,0.22580645161290322,0.12903225806451613,0.03225806451612903,4.220167681284828,4,30
46,45,33,4.955555555555556,223,0.7333333333333333,3.478505426185217,0.9185231343368839,0.9491358024691358,286.41975308641975,26,0.5777777777777777,6.538461538461538,15,0.3333333333333333,29,0.6444444444444445,19,0.4222222222222222,0.4666666666666667,0.044444444444444446,0.08888888888888889,0.0,4.739090807864625,6,44
47,19,18,4.7368421052631575,90,0.9473684210526315,2.919985580353726,0.9816375134099121,0.9418282548476454,55.40166204986149,12,0.631578947368421,8.166666666666666,2,0.10526315789473684,17,0.8947368421052632,7,0.3684210526315789,0.5263157894736842,0.15789473684210525,0.05263157894736842,0.0,4.142664355548846,2,18
48,25,20,4.32,108,0.8,2.82842712474619,0.9306765580733931,0.9344,256.0,15,0.6,8.083333333333334,3,0.12,17,0.68,10,0.4,0.44,0.12,0.04,0.04,4.163856189774723,4,24
49,16,11,3.75,60,0.6875,1.9445436482630056,0.8648579046593244,0.8515625,859.375,9,0.5625,4.875,2,0.125,9,0.5625,7,0.4375,0.4375,0.0625,0.0625,0.0625,3.149397470347699,5,15
50,22,18,4.0,88,0.8181818181818182,2.7136021011998728,0.9350799290239028,0.9132231404958678,413.22314049586777,12,0.5454545454545454,10.125,3,0.13636363636363635,17,0.7727272727272727,10,0.45454545454545453,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.045454545454545456,3.9317206879810764,5,21
51,18,18,5.0,90,1.0,3.0,1.0,0.9444444444444444,0.0,13,0.7222222222222222,7.0,3,0.16666666666666666,18,1.0,5,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,4.169925001442312,1,17
52,12,12,4.916666666666667,59,1.0,2.4494897427831783,1.0,0.9166666666666666,0.0,6,0.5,3.5,2,0.16666666666666666,12,1.0,6,0.5,0.5,0.08333333333333333,0.0,0.08333333333333333,3.584962500721156,1,11
53,16,16,5.25,84,1.0,2.82842712474619,1.0,0.9375,0.0,12,0.75,12.083333333333334,2,0.125,16,1.0,4,0.25,0.375,0.125,0.1875,0.0,4.0,1,15
54,31,29,5.419354838709677,168,0.9354838709677419,3.6830036830055244,0.980579026499701,0.9614984391259105,62.43496357960458,21,0.6774193548387096,8.619047619047619,11,0.3548387096774194,28,0.9032258064516129,10,0.3225806451612903,0.3548387096774194,0.22580645161290322,0.16129032258064516,0.0,4.8008128425751515,3,30
55,45,34,5.666666666666667,255,0.7555555555555555,3.5839146815241634,0.9263654274821012,0.957037037037037,207.40740740740742,28,0.6222222222222222,5.208333333333333,20,0.4444444444444444,27,0.6,17,0.37777777777777777,0.4444444444444444,0.08888888888888889,0.06666666666666667,0.022222222222222223,4.880524762900189,6,44
56,17,17,5.470588235294118,93,1.0,2.91547594742265,1.0,0.9411764705882353,0.0,12,0.7058823529411765,5.833333333333333,6,0.35294117647058826,17,1.0,5,0.29411764705882354,0.5294117647058824,0.11764705882352941,0.11764705882352941,0.0,4.08746284125034,1,16
57,15,15,4.8,72,1.0,2.7386127875258306,1.0,0.9333333333333333,0.0,10,0.6666666666666666,5.3,3,0.2,15,1.0,5,0.3333333333333333,0.6,0.13333333333333333,0.0,0.0,3.906890595608518,1,14
58,18,16,3.6666666666666665,66,0.8888888888888888,2.6666666666666665,0.9592498662725258,0.9259259259259259,185.1851851851852,12,0.6666666666666666,9.25,0,0.0,15,0.8333333333333334,6,0.3333333333333333,0.3888888888888889,0.1111111111111111,0.2222222222222222,0.0,3.9057645846554525,3,17
59,23,22,6.304347826086956,145,0.9565217391304348,3.243723035407737,0.9858230443082923,0.9527410207939508,37.80718336483932,18,0.782608695652174,4.611111111111111,11,0.4782608695652174,21,0.9130434782608695,5,0.21739130434782608,0.43478260869565216,0.08695652173913043,0.30434782608695654,0.0,4.436605434317882,2,22
60,72,36,3.7916666666666665,273,0.5,3.0,0.8379234756068777,0.9398148148148148,462.962962962963,32,0.4444444444444444,13.19047619047619,6,0.08333333333333333,22,0.3055555555555556,40,0.5555555555555556,0.2916666666666667,0.1111111111111111,0.027777777777777776,0.0,4.656929210198595,12,71
61,24,21,5.291666666666667,127,0.875,3.0310889132455356,0.9579832816708762,0.9444444444444444,138.88888888888889,13,0.5416666666666666,8.923076923076923,8,0.3333333333333333,19,0.7916666666666666,11,0.4583333333333333,0.4583333333333333,0.041666666666666664,0.125,0.0,4.303508854797679,3,23
62,22,21,4.7272727272727275,104,0.9545454545454546,3.165869118066518,0.9849500560613943,0.9504132231404958,41.32231404958678,15,0.6818181818181818,5.4,4,0.18181818181818182,20,0.9090909090909091,7,0.3181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.045454545454545456,4.368522527728205,2,21
63,26,21,5.730769230769231,149,0.8076923076923077,2.912176030182453,0.9344481976498601,0.9408284023668639,207.10059171597632,15,0.5769230769230769,8.466666666666667,8,0.3076923076923077,18,0.6923076923076923,11,0.4230769230769231,0.38461538461538464,0.11538461538461539,0.07692307692307693,0.0,4.257756064128516,3,25
64,24,21,3.625,87,0.875,3.0310889132455356,0.9579832816708762,0.9375,208.33333333333334,15,0.625,8.583333333333334,2,0.08333333333333333,20,0.8333333333333334,9,0.375,0.4583333333333333,0.125,0.08333333333333333,0.0,4.251629167387823,4,23
65,16,16,5.4375,87,1.0,2.82842712474619,1.0,0.9375,0.0,13,0.8125,6.384615384615385,5,0.3125,16,1.0,3,0.1875,0.5625,0.125,0.0,0.0625,4.0,1,15
66,16,16,5.1875,83,1.0,2.82842712474619,1.0,0.9375,0.0,9,0.5625,7.444444444444445,4,0.25,16,1.0,7,0.4375,0.3125,0.1875,0.1875,0.0,4.0,1,15
67,19,17,4.2631578947368425,81,0.8947368421052632,2.757764159222963,0.9622251858852542,0.9307479224376731,166.2049861495845,14,0.7368421052631579,7.75,1,0.05263157894736842,16,0.8421052631578947,5,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.05263157894736842,3.9976702764876118,3,18
68,46,28,4.565217391304348,210,0.6086956521739131,2.919201796799047,0.8703360187326165,0.944234404536862,340.26465028355386,27,0.5869565217391305,6.5,12,0.2608695652173913,21,0.45652173913043476,19,0.41304347826086957,0.41304347826086957,0.10869565217391304,0.08695652173913043,0.0,4.488569771830125,5,45
69,25,20,3.68,92,0.8,2.82842712474619,0.9306765580733931,0.9408000000000001,192.0,12,0.48,7.2727272727272725,1,0.04,16,0.64,13,0.52,0.32,0.2,0.12,0.0,4.213660689688185,3,24
70,26,21,6.3076923076923075,164,0.8076923076923077,2.912176030182453,0.9344481976498601,0.9349112426035503,266.2721893491124,17,0.6538461538461539,7.117647058823529,12,0.46153846153846156,19,0.7307692307692307,9,0.34615384615384615,0.38461538461538464,0.11538461538461539,0.11538461538461539,0.0,4.209867121904034,4,25
71,16,16,3.6875,59,1.0,2.82842712474619,1.0,0.9375,0.0,10,0.625,13.3,1,0.0625,16,1.0,6,0.375,0.3125,0.1875,0.0625,0.0,4.0,1,15
72,24,21,5.416666666666667,130,0.875,3.0310889132455356,0.9579832816708762,0.9479166666666666,104.16666666666667,15,0.625,10.933333333333334,9,0.375,18,0.75,9,0.375,0.2916666666666667,0.20833333333333334,0.125,0.08333333333333333,4.334962500721156,2,23
73,14,14,4.642857142857143,65,1.0,2.6457513110645903,1.0,0.9285714285714286,0.0,10,0.7142857142857143,4.6,2,0.14285714285714285,14,1.0,4,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.0,3.8073549220576055,1,13
74,14,14,4.714285714285714,66,1.0,2.6457513110645903,1.0,0.9285714285714286,0.0,8,0.5714285714285714,5.625,2,0.14285714285714285,14,1.0,6,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.0,3.8073549220576055,1,13
75,76,55,5.2368421052631575,398,0.7236842105263158,4.46108908109597,0.9253243897412354,0.9726454293628809,141.9667590027701,47,0.618421052631579,7.564102564102564,22,0.2894736842105263,44,0.5789473684210527,29,0.3815789473684211,0.35526315789473684,0.17105263157894737,0.09210526315789473,0.02631578947368421,5.53905510579981,6,75
76,13,12,4.615384615384615,60,0.9230769230769231,2.3533936216582085,0.9687936498860342,0.9112426035502958,118.34319526627219,9,0.6923076923076923,4.888888888888889,1,0.07692307692307693,11,0.8461538461538461,4,0.3076923076923077,0.5384615384615384,0.0,0.15384615384615385,0.0,3.5465935642949384,2,12
77,111,43,4.036036036036036,448,0.38738738738738737,2.8859710374203047,0.7986359477311528,0.9586884181478776,323.0257284311338,62,0.5585585585585585,10.037037037037036,9,0.08108108108108109,21,0.1891891891891892,49,0.44144144144144143,0.38738738738738737,0.11711711711711711,0.04504504504504504,0.009009009009009009,4.994159192938167,13,110
78,26,26,5.076923076923077,132,1.0,3.6055512754639896,1.0,0.9615384615384616,0.0,19,0.7307692307692307,8.0,6,0.23076923076923078,26,1.0,7,0.2692307692307692,0.34615384615384615,0.2692307692307692,0.11538461538461539,0.0,4.70043971814109,1,25
79,36,28,4.055555555555555,146,0.7777777777777778,3.299831645537222,0.9298693734853875,0.9537037037037037,185.1851851851852,22,0.6111111111111112,6.222222222222222,5,0.1388888888888889,23,0.6388888888888888,14,0.3888888888888889,0.4166666666666667,0.16666666666666666,0.05555555555555555,0.0,4.648955904159992,4,35
80,19,18,4.578947368421052,87,0.9473684210526315,2.919985580353726,0.9816375134099121,0.9418282548476454,55.40166204986149,11,0.5789473684210527,8.181818181818182,4,0.21052631578947367,17,0.8947368421052632,8,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.0,4.142664355548846,2,18
81,21,19,4.523809523809524,95,0.9047619047619048,2.931763649279746,0.9671267134323301,0.9387755102040817,136.05442176870747,14,0.6666666666666666,5.928571428571429,2,0.09523809523809523,18,0.8571428571428571,7,0.3333333333333333,0.42857142857142855,0.09523809523809523,0.19047619047619047,0.0,4.165894208390023,3,20
82,13,12,4.923076923076923,64,0.9230769230769231,2.3533936216582085,0.9687936498860342,0.9112426035502958,118.34319526627219,10,0.7692307692307693,11.666666666666666,2,0.15384615384615385,11,0.8461538461538461,3,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.07692307692307693,3.5465935642949384,2,12
83,29,20,3.9655172413793105,115,0.6896551724137931,2.626128657194451,0.8896552084543234,0.9274673008323424,380.49940546967895,11,0.3793103448275862,7.75,4,0.13793103448275862,16,0.5517241379310345,18,0.6206896551724138,0.27586206896551724,0.1724137931034483,0.10344827586206896,0.034482758620689655,4.073329701949522,4,28
84,21,18,5.333333333333333,112,0.8571428571428571,2.7774602993176543,0.9493678621260133,0.9342403628117915,181.40589569160997,14,0.6666666666666666,7.928571428571429,6,0.2857142857142857,16,0.7619047619047619,7,0.3333333333333333,0.42857142857142855,0.09523809523809523,0.14285714285714285,0.0,4.070656113151927,3,20
85,11,11,5.818181818181818,64,1.0,2.345207879911715,1.0,0.9090909090909091,0.0,9,0.8181818181818182,4.888888888888889,5,0.45454545454545453,11,1.0,2,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.09090909090909091,3.459431618637298,1,10
86,11,11,5.636363636363637,62,1.0,2.345207879911715,1.0,0.9090909090909091,0.0,8,0.7272727272727273,4.0,4,0.36363636363636365,11,1.0,3,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.0,3.459431618637298,1,10
87,15,15,4.733333333333333,71,1.0,2.7386127875258306,1.0,0.9333333333333333,0.0,12,0.8,9.833333333333334,2,0.13333333333333333,15,1.0,3,0.2,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.0,3.906890595608518,1,14
88,27,21,4.814814814814815,130,0.7777777777777778,2.857738033247041,0.9237479163871407,0.9382716049382717,246.91358024691357,19,0.7037037037037037,9.866666666666667,4,0.14814814814814814,18,0.6666666666666666,8,0.2962962962962963,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.07407407407407407,4.226566668589752,3,26
89,21,21,5.714285714285714,120,1.0,3.24037034920393,1.0,0.9523809523809524,0.0,14,0.6666666666666666,3.9285714285714284,6,0.2857142857142857,21,1.0,7,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.09523809523809523,0.09523809523809523,4.39231742277876,1,20
90,35,24,5.257142857142857,184,0.6857142857142857,2.8685486624025445,0.8938798045602852,0.9338775510204081,375.51020408163265,21,0.6,10.176470588235293,12,0.34285714285714286,19,0.5428571428571428,14,0.4,0.3142857142857143,0.17142857142857143,0.11428571428571428,0.0,4.3001530166977115,6,34
91,17,13,5.352941176470588,91,0.7647058823529411,2.2294816068526147,0.9053145831190337,0.8719723183391004,692.0415224913495,13,0.7647058823529411,8.444444444444445,3,0.17647058823529413,12,0.7058823529411765,4,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.0,3.4045428133422924,5,16
92,22,22,3.909090909090909,86,1.0,3.3166247903554,1.0,0.9545454545454546,0.0,14,0.6363636363636364,9.071428571428571,2,0.09090909090909091,22,1.0,8,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.045454545454545456,4.459431618637295,1,21
93,16,16,5.375,86,1.0,2.82842712474619,1.0,0.9375,0.0,9,0.5625,5.0,3,0.1875,16,1.0,7,0.4375,0.25,0.1875,0.125,0.0625,4.0,1,15
94,37,28,5.378378378378378,199,0.7567567567567568,3.25493388482694,0.9228136974554144,0.9525200876552228,204.52885317750182,22,0.5945945945945946,8.7,10,0.2702702702702703,23,0.6216216216216216,15,0.40540540540540543,0.32432432432432434,0.32432432432432434,0.02702702702702703,0.05405405405405406,4.628108095241737,4,36
95,25,22,5.92,148,0.88,3.111269837220809,0.9602863302391856,0.9504,96.0,18,0.72,5.117647058823529,11,0.44,19,0.76,7,0.28,0.32,0.16,0.2,0.0,4.403856189774722,2,24
96,22,22,5.318181818181818,117,1.0,3.3166247903554,1.0,0.9545454545454546,0.0,18,0.8181818181818182,4.333333333333333,4,0.18181818181818182,22,1.0,4,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.13636363636363635,0.045454545454545456,4.459431618637295,1,21
97,27,24,3.740740740740741,101,0.8888888888888888,3.265986323710904,0.9642630869047908,0.9547325102880658,82.3045267489712,16,0.5925925925925926,8.5,2,0.07407407407407407,21,0.7777777777777778,11,0.4074074074074074,0.25925925925925924,0.1111111111111111,0.2222222222222222,0.0,4.532665279941249,2,26
98,14,13,3.5714285714285716,50,0.9285714285714286,2.456769074559977,0.9719187714029215,0.9183673469387755,102.04081632653062,7,0.5,11.142857142857142,0,0.0,12,0.8571428571428571,7,0.5,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.0,3.6644977792004623,2,13
99,33,23,4.454545454545454,147,0.696969696969697,2.831104292524653,0.8967503032122954,0.9292929292929293,404.04040404040404,16,0.48484848484848486,7.933333333333334,9,0.2727272727272727,19,0.5757575757575758,17,0.5151515151515151,0.36363636363636365,0.09090909090909091,0.030303030303030304,0.0,4.219567423938041,5,32
