,num_tokens,num_types,avg_word_length,char_count,ttr,cttr,herdan_c,simpson_div,yules_k,num_content_words,lexical_density,avg_polysemy,num_long_words,long_word_ratio,hapax_legomena,hapax_ratio,num_stopwords,stopword_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,entropy,top_word_freq,unique_bigram_approx
12,188,96,3.9095744680851063,735,0.5106382978723404,4.950821982042208,0.8716506788134264,0.9798551380715256,148.2571299230421,94,0.5,10.166666666666666,18,0.09574468085106383,63,0.3351063829787234,94,0.5,0.23404255319148937,0.22340425531914893,0.06382978723404255,0.03723404255319149,6.128555806647757,12,187
13,63,42,3.7142857142857144,234,0.6666666666666666,3.7416573867739413,0.902135669032104,0.9649785840262031,191.48400100781052,26,0.4126984126984127,9.375,4,0.06349206349206349,32,0.5079365079365079,37,0.5873015873015873,0.19047619047619047,0.23809523809523808,0.07936507936507936,0.031746031746031744,5.136109789219109,5,62
14,57,31,3.9649122807017543,226,0.543859649122807,2.903416015903251,0.8493553450101023,0.9399815327793167,424.7460757156048,32,0.5614035087719298,11.636363636363637,1,0.017543859649122806,22,0.38596491228070173,25,0.43859649122807015,0.3508771929824561,0.08771929824561403,0.14035087719298245,0.017543859649122806,4.522871865690052,8,56
15,172,101,4.604651162790698,792,0.5872093023255814,5.44555504677364,0.8965760988437702,0.9837750135208221,104.1103299080584,84,0.4883720930232558,11.478260869565217,39,0.22674418604651161,67,0.38953488372093026,88,0.5116279069767442,0.19767441860465115,0.21511627906976744,0.046511627906976744,0.05813953488372093,6.331045967691786,7,171
16,174,112,4.632183908045977,806,0.6436781609195402,6.003830195091651,0.9146052130926935,0.98507068304928,91.82190513938433,96,0.5517241379310345,8.538461538461538,41,0.23563218390804597,85,0.4885057471264368,78,0.4482758620689655,0.28160919540229884,0.1781609195402299,0.07471264367816093,0.05172413793103448,6.4790195049700285,8,173
17,163,93,4.325153374233129,705,0.5705521472392638,5.150793613281915,0.8898354482391717,0.9803154051714403,135.49625503406224,97,0.5950920245398773,9.967213114754099,23,0.1411042944785276,62,0.3803680981595092,66,0.4049079754601227,0.27607361963190186,0.1656441717791411,0.12883435582822086,0.07975460122699386,6.151762984441693,11,162
18,191,119,4.942408376963351,944,0.6230366492146597,6.088569670150145,0.909915212637536,0.9856089471231599,91.5545078259916,116,0.6073298429319371,8.193181818181818,52,0.27225130890052357,89,0.46596858638743455,75,0.39267015706806285,0.28272251308900526,0.17277486910994763,0.14136125654450263,0.041884816753926704,6.547803323415648,9,190
19,100,55,3.9,390,0.55,3.8890872965260113,0.8701813447471219,0.9632,268.0,43,0.43,16.235294117647058,12,0.12,36,0.36,57,0.57,0.21,0.17,0.02,0.06,5.33740416063379,12,99
20,172,96,4.488372093023256,772,0.5581395348837209,5.1759731137650435,0.8867125962014413,0.9783666846944293,158.19361817198487,96,0.5581395348837209,8.469696969696969,34,0.19767441860465115,67,0.38953488372093026,76,0.4418604651162791,0.27325581395348836,0.18604651162790697,0.09883720930232558,0.046511627906976744,6.122045999931581,13,171
21,79,49,4.0886075949367084,323,0.620253164556962,3.8982306924610772,0.8906892654442087,0.9633071623137317,240.3460983816696,45,0.569620253164557,12.857142857142858,6,0.0759493670886076,37,0.46835443037974683,34,0.43037974683544306,0.3291139240506329,0.16455696202531644,0.02531645569620253,0.0379746835443038,5.244935931825906,9,78
22,160,81,4.14375,663,0.50625,4.528037654437074,0.8658716557612077,0.9773437500000001,164.0625,94,0.5875,11.76271186440678,15,0.09375,52,0.325,66,0.4125,0.25,0.18125,0.1625,0.025,5.913980285921574,10,159
23,190,103,3.9,741,0.5421052631578948,5.283788513238544,0.8833062178655614,0.9778947368421053,168.42105263157896,98,0.5157894736842106,11.32857142857143,19,0.1,72,0.37894736842105264,92,0.4842105263157895,0.2789473684210526,0.1631578947368421,0.06315789473684211,0.05789473684210526,6.177242636425375,17,189
24,183,108,4.398907103825136,805,0.5901639344262295,5.64525043368462,0.8987702605890285,0.9848009794260801,97.34539699602854,107,0.5846994535519126,7.7272727272727275,32,0.17486338797814208,74,0.40437158469945356,76,0.41530054644808745,0.26229508196721313,0.15846994535519127,0.12021857923497267,0.07103825136612021,6.422097945554763,8,182
25,153,97,5.071895424836601,776,0.6339869281045751,5.545120919607786,0.9094061093665368,0.9826989619377163,107.65090349865436,90,0.5882352941176471,9.685714285714285,46,0.3006535947712418,72,0.47058823529411764,63,0.4117647058823529,0.2549019607843137,0.1895424836601307,0.11764705882352941,0.0392156862745098,6.272796607715938,9,152
26,170,92,4.135294117647059,703,0.5411764705882353,4.989400529829092,0.8804451016668253,0.9766782006920416,174.39446366782008,92,0.5411764705882353,9.85483870967742,23,0.13529411764705881,59,0.34705882352941175,78,0.4588235294117647,0.24705882352941178,0.21764705882352942,0.07058823529411765,0.047058823529411764,6.050169834363192,14,169
27,161,96,4.484472049689441,722,0.5962732919254659,5.349870840723387,0.8982454187114849,0.9802090968712627,135.79723004513716,93,0.577639751552795,11.6875,30,0.18633540372670807,70,0.43478260869565216,68,0.422360248447205,0.2919254658385093,0.19254658385093168,0.049689440993788817,0.049689440993788817,6.173912120998696,9,160
28,133,71,4.503759398496241,599,0.5338345864661654,4.353289310343257,0.8716514435425036,0.9661371473797274,263.44055627791283,72,0.5413533834586466,10.89795918367347,32,0.24060150375939848,49,0.3684210526315789,61,0.45864661654135336,0.3308270676691729,0.14285714285714285,0.06766917293233082,0.022556390977443608,5.6097779285397475,15,132
29,133,78,4.180451127819549,556,0.5864661654135338,4.782486847982733,0.8908788948313376,0.9778958674882696,145.8533551924925,82,0.6165413533834586,12.107142857142858,15,0.11278195488721804,58,0.43609022556390975,51,0.38345864661654133,0.2932330827067669,0.15789473684210525,0.09022556390977443,0.07518796992481203,5.906508658326979,7,132
30,181,98,4.038674033149171,731,0.5414364640883977,5.15076564603084,0.8819794358051484,0.9808613900674582,136.13748054088703,84,0.46408839779005523,8.610169491525424,26,0.143646408839779,63,0.34806629834254144,97,0.5359116022099447,0.20441988950276244,0.23204419889502761,0.055248618784530384,0.027624309392265192,6.219467760659539,14,180
31,223,102,3.7219730941704037,830,0.45739910313901344,4.82983998286586,0.8553404642507542,0.9793480665205413,161.6762854672324,104,0.4663677130044843,11.295081967213115,16,0.07174887892376682,61,0.273542600896861,119,0.5336322869955157,0.2242152466367713,0.16143497757847533,0.07623318385650224,0.05829596412556054,6.145950495950558,12,222
32,166,85,4.530120481927711,752,0.5120481927710844,4.66498104956184,0.8690653108775496,0.973218173900421,207.5772971403687,93,0.5602409638554217,9.428571428571429,35,0.21084337349397592,52,0.3132530120481928,73,0.4397590361445783,0.35542168674698793,0.1566265060240964,0.04819277108433735,0.030120481927710843,5.914852293315054,18,165
33,219,123,4.739726027397261,1038,0.5616438356164384,5.877167335580208,0.8929523666845446,0.9805049936406665,149.28796313671523,125,0.5707762557077626,9.114942528735632,54,0.2465753424657534,89,0.4063926940639269,94,0.4292237442922374,0.2602739726027397,0.2100456621004566,0.0821917808219178,0.0410958904109589,6.415969339204488,17,218
34,65,38,4.476923076923077,291,0.5846153846153846,3.332820473366711,0.8714060111191668,0.9467455621301776,378.698224852071,35,0.5384615384615384,13.807692307692308,12,0.18461538461538463,25,0.38461538461538464,30,0.46153846153846156,0.3230769230769231,0.15384615384615385,0.0,0.015384615384615385,4.835088377893471,11,64
35,137,86,4.065693430656935,557,0.6277372262773723,5.195450002639522,0.9053586514674865,0.9784218658426128,142.7886408439448,76,0.5547445255474452,9.962264150943396,18,0.13138686131386862,63,0.45985401459854014,61,0.44525547445255476,0.27007299270072993,0.2116788321167883,0.058394160583941604,0.06569343065693431,6.05240211353803,10,136
36,106,50,4.10377358490566,435,0.4716981132075472,3.434014098717226,0.8388708261178668,0.9674261302954789,231.39907440370237,58,0.5471698113207547,17.529411764705884,12,0.11320754716981132,29,0.27358490566037735,48,0.4528301886792453,0.2358490566037736,0.2169811320754717,0.04716981132075472,0.07547169811320754,5.266968131116803,7,105
37,153,106,5.084967320261438,778,0.6928104575163399,6.059616675035312,0.927044358162205,0.9846640181126917,88.0003417489,93,0.6078431372549019,7.141025641025641,44,0.2875816993464052,83,0.5424836601307189,60,0.39215686274509803,0.37254901960784315,0.16993464052287582,0.0784313725490196,0.05228758169934641,6.442713313842351,8,152
38,198,101,4.318181818181818,855,0.51010101010101,5.075440967059021,0.872709432041508,0.9809713294561779,139.78165493317007,115,0.5808080808080808,13.657142857142857,27,0.13636363636363635,66,0.3333333333333333,83,0.41919191919191917,0.2222222222222222,0.1717171717171717,0.18181818181818182,0.05555555555555555,6.202751353427609,10,197
39,149,83,3.9865771812080535,594,0.5570469798657718,4.808060904816986,0.8830711477751739,0.9664429530201343,268.4563758389262,78,0.5234899328859061,14.05084745762712,15,0.10067114093959731,61,0.40939597315436244,71,0.47651006711409394,0.26174496644295303,0.1342281879194631,0.11409395973154363,0.020134228187919462,5.765315998625498,19,148
40,184,115,4.657608695652174,857,0.625,5.9947894041409,0.9098735533683296,0.9832821361058601,112.83081285444234,90,0.4891304347826087,9.894736842105264,41,0.22282608695652173,86,0.4673913043478261,94,0.5108695652173914,0.23369565217391305,0.21739130434782608,0.07608695652173914,0.03804347826086957,6.452681951535962,10,183
41,149,92,4.416107382550336,658,0.6174496644295302,5.329416906544129,0.9036445038741641,0.978784739426152,145.0385117787487,80,0.5369127516778524,11.492063492063492,23,0.15436241610738255,70,0.4697986577181208,69,0.46308724832214765,0.2550335570469799,0.18791946308724833,0.08053691275167785,0.040268456375838924,6.102647588014059,9,148
42,168,99,4.434523809523809,745,0.5892857142857143,5.400892783340812,0.8967900376750387,0.978670634920635,153.76984126984127,79,0.47023809523809523,6.9655172413793105,29,0.17261904761904762,76,0.4523809523809524,89,0.5297619047619048,0.26785714285714285,0.17857142857142858,0.05357142857142857,0.05357142857142857,6.1625772960743985,12,167
43,43,28,3.9767441860465116,171,0.6511627906976745,3.0193176496962755,0.8859418291176852,0.950784207679827,259.5997836668469,22,0.5116279069767442,18.235294117647058,4,0.09302325581395349,20,0.46511627906976744,21,0.4883720930232558,0.23255813953488372,0.2558139534883721,0.023255813953488372,0.023255813953488372,4.5829005103651115,4,42
44,69,43,3.8550724637681157,266,0.6231884057971014,3.660403082262619,0.8883102282877792,0.9598823776517538,256.24868725057763,34,0.4927536231884058,12.724137931034482,4,0.057971014492753624,31,0.4492753623188406,35,0.5072463768115942,0.30434782608695654,0.17391304347826086,0.014492753623188406,0.028985507246376812,5.086360326155257,8,68
45,84,47,4.059523809523809,341,0.5595238095238095,3.6261287241091598,0.8689475951059765,0.9645691609977324,235.2607709750567,40,0.47619047619047616,11.3,11,0.13095238095238096,30,0.35714285714285715,44,0.5238095238095238,0.23809523809523808,0.25,0.07142857142857142,0.05952380952380952,5.209173637240021,8,83
46,212,116,4.816037735849057,1021,0.5471698113207547,5.633458001672132,0.8874290354629695,0.9810875756496974,141.95443218227126,117,0.5518867924528302,7.036144578313253,50,0.2358490566037736,85,0.4009433962264151,95,0.4481132075471698,0.32075471698113206,0.18396226415094338,0.08490566037735849,0.0330188679245283,6.341289456997695,12,211
47,191,110,4.345549738219895,830,0.5759162303664922,5.628089611063159,0.8949420532244776,0.981716509964091,130.47887941668264,97,0.5078534031413613,10.64102564102564,31,0.16230366492146597,77,0.4031413612565445,94,0.49214659685863876,0.2617801047120419,0.17277486910994763,0.06282722513089005,0.02617801047120419,6.356400702867989,14,190
48,164,101,4.676829268292683,767,0.6158536585365854,5.57679206677975,0.9049492927229957,0.9834176085663295,104.84830458060678,98,0.5975609756097561,8.61111111111111,36,0.21951219512195122,73,0.4451219512195122,66,0.4024390243902439,0.32926829268292684,0.14634146341463414,0.11585365853658537,0.036585365853658534,6.3187061430958735,7,163
49,184,104,4.407608695652174,811,0.5652173913043478,5.421374765483944,0.8905940772836664,0.9834002835538752,111.64933837429112,107,0.5815217391304348,10.71830985915493,24,0.13043478260869565,67,0.3641304347826087,77,0.41847826086956524,0.266304347826087,0.19021739130434784,0.11413043478260869,0.03804347826086957,6.34684042381592,10,183
50,51,37,3.9019607843137254,199,0.7254901960784313,3.663545909013695,0.918382006208717,0.9434832756632066,369.0888119953864,26,0.5098039215686274,12.846153846153847,10,0.19607843137254902,34,0.6666666666666666,25,0.49019607843137253,0.35294117647058826,0.19607843137254902,0.0392156862745098,0.0,4.79930132210913,9,50
51,160,100,4.7125,754,0.625,5.590169943749474,0.9073916192121431,0.97921875,145.3125,95,0.59375,10.925373134328359,36,0.225,81,0.50625,65,0.40625,0.28125,0.2375,0.1,0.03125,6.198779014012016,12,159
52,90,55,4.633333333333334,417,0.6111111111111112,4.099457958749614,0.8905561521090628,0.9612345679012346,276.5432098765432,47,0.5222222222222223,10.461538461538462,17,0.18888888888888888,41,0.45555555555555555,43,0.4777777777777778,0.32222222222222224,0.16666666666666666,0.03333333333333333,0.022222222222222223,5.339735491088434,12,89
53,133,78,4.2330827067669174,563,0.5864661654135338,4.782486847982733,0.8908788948313376,0.9778958674882696,145.8533551924925,79,0.5939849624060151,10.528301886792454,17,0.12781954887218044,55,0.41353383458646614,54,0.40601503759398494,0.2932330827067669,0.18045112781954886,0.13533834586466165,0.03007518796992481,5.924428089682336,8,132
54,91,61,4.472527472527473,407,0.6703296703296703,4.521620831632717,0.9113282863796405,0.9701726844583987,188.38304552590267,47,0.5164835164835165,9.658536585365853,17,0.18681318681318682,50,0.5494505494505495,44,0.4835164835164835,0.23076923076923078,0.2087912087912088,0.07692307692307693,0.04395604395604396,5.570889354856046,9,90
55,54,30,3.7777777777777777,204,0.5555555555555556,2.8867513459481287,0.8526475267785586,0.9266117969821673,548.6968449931413,29,0.5370370370370371,12.952380952380953,5,0.09259259259259259,22,0.4074074074074074,25,0.46296296296296297,0.35185185185185186,0.16666666666666666,0.0,0.018518518518518517,4.399828922834321,11,53
56,199,123,4.321608040201005,860,0.6180904522613065,6.165432897540152,0.9091077341503535,0.9846216004646348,103.53273907224565,109,0.5477386934673367,8.936708860759493,24,0.12060301507537688,89,0.4472361809045226,90,0.45226130653266333,0.21105527638190955,0.21105527638190955,0.12060301507537688,0.05025125628140704,6.565701191024696,12,198
57,201,107,4.477611940298507,900,0.5323383084577115,5.336674948175836,0.8811163822319403,0.9792826910224995,157.42184599391103,117,0.582089552238806,9.0,37,0.18407960199004975,68,0.3383084577114428,84,0.417910447761194,0.25870646766169153,0.18407960199004975,0.1044776119402985,0.06965174129353234,6.26025089650869,16,200
58,109,58,3.6605504587155964,399,0.5321100917431193,3.928255676575859,0.865517355028691,0.9490783604073729,417.4732766602138,49,0.44954128440366975,11.864864864864865,5,0.045871559633027525,43,0.3944954128440367,60,0.5504587155963303,0.28440366972477066,0.1559633027522936,0.027522935779816515,0.05504587155963303,5.228527078143881,20,108
59,179,112,4.625698324022347,828,0.6256983240223464,5.919383932914927,0.9096101674146319,0.9851128241940015,93.00583627227614,95,0.5307262569832403,11.093333333333334,44,0.24581005586592178,83,0.46368715083798884,84,0.4692737430167598,0.2346368715083799,0.24581005586592178,0.12290502793296089,0.0335195530726257,6.475326917515527,8,178
60,97,52,4.092783505154639,397,0.5360824742268041,3.733382424812238,0.8637143935755428,0.9684344776278032,212.56244021681368,50,0.5154639175257731,9.166666666666666,12,0.12371134020618557,30,0.30927835051546393,47,0.4845360824742268,0.30927835051546393,0.13402061855670103,0.061855670103092786,0.020618556701030927,5.361366806234372,8,96
61,180,97,4.366666666666666,786,0.5388888888888889,5.11234888393888,0.8809453091679659,0.9750617283950617,193.82716049382717,109,0.6055555555555555,12.068493150684931,23,0.12777777777777777,70,0.3888888888888889,71,0.39444444444444443,0.36666666666666664,0.15555555555555556,0.07222222222222222,0.022222222222222223,6.041941539524306,17,179
62,194,102,3.9742268041237114,771,0.5257731958762887,5.178265442181457,0.8779607714621215,0.9805505367201616,142.9482410458072,108,0.5567010309278351,9.472222222222221,14,0.07216494845360824,68,0.35051546391752575,86,0.44329896907216493,0.2268041237113402,0.15979381443298968,0.10309278350515463,0.05154639175257732,6.207627714246418,10,193
63,40,29,4.375,175,0.725,3.2422985673746947,0.912823493386637,0.9562499999999999,187.5,21,0.525,13.764705882352942,10,0.25,21,0.525,19,0.475,0.35,0.225,0.0,0.0,4.703055907333276,4,39
64,111,61,4.099099099099099,455,0.5495495495495496,4.094051936805548,0.872884064535311,0.9620972323675027,288.93758623488355,62,0.5585585585585585,13.133333333333333,10,0.09009009009009009,42,0.3783783783783784,49,0.44144144144144143,0.2972972972972973,0.22522522522522523,0.07207207207207207,0.009009009009009009,5.421875642061986,15,110
65,74,50,3.635135135135135,269,0.6756756756756757,4.109974682633933,0.9089135319084667,0.9674945215485755,189.91964937910885,42,0.5675675675675675,11.294117647058824,1,0.013513513513513514,41,0.5540540540540541,32,0.43243243243243246,0.36486486486486486,0.1891891891891892,0.013513513513513514,0.0,5.33721907584538,7,73
66,200,98,4.455,891,0.49,4.9,0.8653629372258185,0.9727,223.0,109,0.545,9.52112676056338,39,0.195,63,0.315,91,0.455,0.345,0.135,0.08,0.01,6.02035420791598,23,199
67,45,29,3.911111111111111,176,0.6444444444444445,3.0568684048294332,0.884579559925641,0.9520987654320987,256.7901234567901,23,0.5111111111111111,12.31578947368421,4,0.08888888888888889,20,0.4444444444444444,22,0.4888888888888889,0.26666666666666666,0.24444444444444444,0.022222222222222223,0.0,4.630633374059376,4,44
68,170,102,3.8117647058823527,648,0.6,5.531726674375733,0.90053627882262,0.9821453287197233,119.72318339100346,82,0.4823529411764706,13.064516129032258,15,0.08823529411764706,76,0.4470588235294118,88,0.5176470588235295,0.19411764705882353,0.23529411764705882,0.06470588235294118,0.06470588235294118,6.281515719408892,10,169
69,201,115,4.174129353233831,839,0.572139303482587,5.735678682618889,0.8947122993348348,0.9823024182569738,127.2245736491671,93,0.4626865671641791,9.575342465753424,35,0.17412935323383086,83,0.4129353233830846,108,0.5373134328358209,0.17412935323383086,0.2537313432835821,0.0945273631840796,0.11442786069651742,6.392783282583565,12,200
70,169,103,4.502958579881657,761,0.6094674556213018,5.602461420170338,0.9034737810216468,0.9798676516928679,142.15188543818493,105,0.621301775147929,8.346153846153847,33,0.1952662721893491,78,0.46153846153846156,64,0.378698224852071,0.35502958579881655,0.15976331360946747,0.10059171597633136,0.01775147928994083,6.254591807088583,14,168
71,185,102,4.383783783783784,811,0.5513513513513514,5.302727498082371,0.8859497260830643,0.9812125639152666,133.82030679327977,110,0.5945945945945946,12.615384615384615,25,0.13513513513513514,69,0.372972972972973,75,0.40540540540540543,0.2810810810810811,0.16216216216216217,0.11351351351351352,0.03783783783783784,6.247160380064189,12,184
72,65,38,4.615384615384615,300,0.5846153846153846,3.332820473366711,0.8714060111191668,0.9538461538461539,307.6923076923077,37,0.5692307692307692,12.708333333333334,13,0.2,26,0.4,28,0.4307692307692308,0.2923076923076923,0.24615384615384617,0.015384615384615385,0.015384615384615385,4.890846658849461,9,64
73,199,95,4.256281407035176,847,0.47738693467336685,4.7619197176123125,0.8603088320796947,0.9785611474457715,164.13726926087725,112,0.5628140703517588,12.088235294117647,32,0.16080402010050251,58,0.2914572864321608,87,0.4371859296482412,0.25125628140703515,0.1658291457286432,0.09045226130653267,0.04522613065326633,6.08076433547889,13,198
74,201,114,4.592039800995025,923,0.5671641791044776,5.6858032158135074,0.8930654621040577,0.9839855449122547,110.393307096359,109,0.5422885572139303,9.455696202531646,40,0.19900497512437812,79,0.39303482587064675,92,0.4577114427860697,0.24875621890547264,0.19402985074626866,0.0945273631840796,0.01990049751243781,6.434536736477339,10,200
75,190,108,4.536842105263158,862,0.5684210526315789,5.540283101259832,0.8923403366808513,0.981163434903047,135.73407202216066,104,0.5473684210526316,8.549295774647888,41,0.21578947368421053,82,0.43157894736842106,86,0.45263157894736844,0.2631578947368421,0.2,0.11578947368421053,0.042105263157894736,6.2773753670422385,10,189
76,170,92,4.329411764705882,736,0.5411764705882353,4.989400529829092,0.8804451016668253,0.9811072664359862,130.1038062283737,73,0.4294117647058823,9.357142857142858,33,0.19411764705882353,60,0.35294117647058826,97,0.5705882352941176,0.1588235294117647,0.27058823529411763,0.06470588235294118,0.041176470588235294,6.145860460652305,10,169
77,78,45,4.076923076923077,318,0.5769230769230769,3.6028834606144606,0.873747280619343,0.9510190664036817,361.6042077580539,41,0.5256410256410257,11.67741935483871,6,0.07692307692307693,32,0.41025641025641024,37,0.47435897435897434,0.32051282051282054,0.1794871794871795,0.01282051282051282,0.01282051282051282,5.030528451597488,13,77
78,46,33,4.217391304347826,194,0.717391304347826,3.440487831941734,0.9132502105506185,0.9612476370510398,170.13232514177693,23,0.5,10.1,8,0.17391304347826086,24,0.5217391304347826,23,0.5,0.2391304347826087,0.1956521739130435,0.021739130434782608,0.08695652173913043,4.882045108136861,4,45
79,66,37,3.9242424242424243,259,0.5606060606060606,3.22043663518041,0.8618652693318875,0.9591368227731865,257.1166207529844,34,0.5151515151515151,18.375,3,0.045454545454545456,25,0.3787878787878788,32,0.48484848484848486,0.24242424242424243,0.18181818181818182,0.06060606060606061,0.06060606060606061,4.9056287330543435,6,65
80,189,106,4.396825396825397,831,0.5608465608465608,5.452051698660581,0.8896726760589388,0.9808795946362084,138.29400072786316,96,0.5079365079365079,9.226666666666667,38,0.20105820105820105,75,0.3968253968253968,93,0.49206349206349204,0.23809523809523808,0.1746031746031746,0.07936507936507936,0.047619047619047616,6.2797729336356385,14,188
81,172,108,4.133720930232558,711,0.627906976744186,5.822969752985674,0.9095942206863105,0.9860735532720389,81.12493239588967,84,0.4883720930232558,10.942028985507246,19,0.11046511627906977,77,0.4476744186046512,88,0.5116279069767442,0.21511627906976744,0.27906976744186046,0.046511627906976744,0.05813953488372093,6.478399530998598,6,171
82,177,98,4.248587570621469,752,0.5536723163841808,5.208641233836792,0.8857872580109284,0.979475884962814,148.743975230617,108,0.6101694915254238,9.960526315789474,26,0.14689265536723164,72,0.4067796610169492,69,0.3898305084745763,0.2937853107344633,0.15254237288135594,0.13559322033898305,0.01694915254237288,6.148045417371255,12,176
83,129,74,4.488372093023256,579,0.5736434108527132,4.607038767098708,0.8856442872859208,0.9673697494140977,248.78312601406165,68,0.5271317829457365,8.9375,28,0.21705426356589147,54,0.4186046511627907,61,0.4728682170542636,0.31007751937984496,0.12403100775193798,0.10852713178294573,0.03875968992248062,5.689170376012513,16,128
84,186,112,4.236559139784946,788,0.6021505376344086,5.806929490490382,0.9029329521521413,0.9823100936524454,123.13562261533126,100,0.5376344086021505,12.932432432432432,20,0.10752688172043011,80,0.43010752688172044,86,0.46236559139784944,0.22043010752688172,0.21505376344086022,0.10215053763440861,0.026881720430107527,6.407108542962944,14,185
85,142,91,4.704225352112676,668,0.6408450704225352,5.399856544782033,0.9102132608921616,0.982146399523904,108.11346954969252,85,0.5985915492957746,10.227272727272727,27,0.19014084507042253,67,0.47183098591549294,57,0.4014084507042254,0.2887323943661972,0.18309859154929578,0.09154929577464789,0.014084507042253521,6.198497778521419,7,141
86,77,54,4.779220779220779,368,0.7012987012987013,4.351444005737053,0.918315545741459,0.9735199865069996,134.93000505987519,47,0.6103896103896104,8.926829268292684,20,0.2597402597402597,41,0.5324675324675324,30,0.38961038961038963,0.2987012987012987,0.2727272727272727,0.11688311688311688,0.0,5.5300455542897025,5,76
87,66,50,4.363636363636363,288,0.7575757575757576,4.351941398892446,0.933733981988216,0.9733700642791552,114.7842056932966,34,0.5151515151515151,11.793103448275861,12,0.18181818181818182,40,0.6060606060606061,32,0.48484848484848486,0.19696969696969696,0.2727272727272727,0.06060606060606061,0.015151515151515152,5.470541043889866,5,65
